OrderID,Date,Month,Year,Quarter,Product,Category,UnitPrice,Quantity,Discount_Pct,Discount_Amt,Revenue,Margin_Pct,Profit,Region,City,Channel,Segment,Returned,CustomerID
ORD-100162,17-02-26,February,2026,Q1,Sanitizer 500ml,FMCG,199,3,15,89.55,507.45,29.2,148.18,West India,Nagpur,Online,Retail,1,CUST-1424
ORD-100163,05-04-26,April,2026,Q2,Cotton Slim Fit Shirt,Apparel,1299,3,15,584.55,3312.45,33.6,1112.98,South India,Kochi,Partner,SMB,1,CUST-5678
ORD-100164,30-03-26,March,2026,Q1,Office Chair,Furniture,8999,4,0,0,35996,43.1,15514.28,North India,Noida,Partner,Retail,1,CUST-6236
ORD-100165,27-03-26,March,2026,Q1,Protein Powder 1kg,FMCG,1899,2,15,569.7,3228.3,40.4,1304.23,West India,Nagpur,Online,New/Trial,0,CUST-3852
ORD-100166,16-02-26,February,2026,Q1,Study Table,Furniture,5999,4,0,0,23996,31.4,7534.74,North India,Noida,Offline,SMB,0,CUST-8657
ORD-100167,12-03-26,March,2026,Q1,TabMax 12,Electronics,32999,4,10,13199.6,118796.4,32.7,38846.42,West India,Mumbai,Online,Retail,0,CUST-2208
ORD-100168,17-01-26,January,2026,Q1,Instant Noodles Pack,FMCG,120,2,20,48,192,42.3,81.22,West India,Surat,Online,Retail,0,CUST-3981
ORD-100169,09-04-26,April,2026,Q2,TabMax 12,Electronics,32999,3,0,0,98997,26.2,25937.21,South India,Bengaluru,Offline,Retail,0,CUST-4694
ORD-100170,14-02-26,February,2026,Q1,Study Table,Furniture,5999,5,0,0,29995,25.3,7588.73,West India,Mumbai,Online,Retail,0,CUST-9740
ORD-100171,12-01-26,January,2026,Q1,Study Table,Furniture,5999,5,15,4499.25,25495.75,45.5,11600.57,West India,Nagpur,Partner,SMB,0,CUST-1674
ORD-100172,04-01-26,January,2026,Q1,AirBuds Ultra,Electronics,5999,2,20,2399.6,9598.4,36.9,3541.81,North India,Chandigarh,Offline,Retail,0,CUST-1496
ORD-100173,05-03-26,March,2026,Q1,Bookshelf 5-Tier,Furniture,3499,4,0,0,13996,33.8,4730.65,North India,Gurugram,Online,New/Trial,0,CUST-3589
ORD-100174,26-02-26,February,2026,Q1,Hair Oil 500ml,FMCG,249,3,15,112.05,634.95,47.7,302.87,South India,Chennai,Online,SMB,0,CUST-7532
ORD-100175,17-01-26,January,2026,Q1,Protein Powder 1kg,FMCG,1899,3,5,284.85,5412.15,28.4,1537.05,South India,Bengaluru,Online,Retail,0,CUST-5754
ORD-100176,19-02-26,February,2026,Q1,Wardrobe 4-Door,Furniture,18999,3,0,0,56997,41.8,23824.75,South India,Chennai,Offline,New/Trial,0,CUST-9433
ORD-100177,01-03-26,March,2026,Q1,Office Chair,Furniture,8999,5,5,2249.75,42745.25,47.1,20133.01,West India,Surat,Online,New/Trial,0,CUST-6781
ORD-100178,07-01-26,January,2026,Q1,SmartWatch S5,Electronics,12999,4,0,0,51996,36,18718.56,North India,Lucknow,Partner,Retail,0,CUST-8060
ORD-100179,18-01-26,January,2026,Q1,Winter Jacket,Apparel,4599,5,10,2299.5,20695.5,27.1,5608.48,West India,Surat,Online,Retail,0,CUST-2204
ORD-100180,19-02-26,February,2026,Q1,Study Table,Furniture,5999,5,0,0,29995,25.3,7588.73,South India,Mysuru,Online,New/Trial,0,CUST-7114
ORD-100181,13-02-26,February,2026,Q1,Bookshelf 5-Tier,Furniture,3499,5,0,0,17495,23.2,4058.84,East India,Bhubaneswar,Online,Retail,0,CUST-6456
ORD-100182,02-03-26,March,2026,Q1,Study Table,Furniture,5999,5,0,0,29995,26.2,7858.69,South India,Mysuru,Partner,SMB,1,CUST-5902
ORD-100183,17-03-26,March,2026,Q1,Instant Noodles Pack,FMCG,120,3,5,18,342,43.2,147.74,South India,Mysuru,Online,Retail,0,CUST-2795
ORD-100184,23-02-26,February,2026,Q1,Sofa 3-Seater,Furniture,24999,5,5,6249.75,118745.25,28.9,34317.38,North India,Chandigarh,Partner,Retail,0,CUST-4728
ORD-100185,03-04-26,April,2026,Q2,SmartWatch S5,Electronics,12999,4,0,0,51996,43.4,22566.26,South India,Chennai,Online,Retail,0,CUST-2800
ORD-100186,25-01-26,January,2026,Q1,Galaxy Pro X1,Electronics,24999,4,10,9999.6,89996.4,42.1,37888.48,South India,Kochi,Online,Retail,0,CUST-2020
ORD-100187,01-04-26,April,2026,Q2,TabMax 12,Electronics,32999,5,5,8249.75,156745.25,30.2,47337.07,South India,Mysuru,Online,Retail,0,CUST-9734
ORD-100188,13-02-26,February,2026,Q1,Bookshelf 5-Tier,Furniture,3499,3,10,1049.7,9447.3,34.6,3268.77,South India,Coimbatore,Offline,New/Trial,1,CUST-5571
ORD-100189,13-03-26,March,2026,Q1,Sports Backpack,Apparel,1599,4,0,0,6396,34.5,2206.62,North India,Gurugram,Offline,Retail,0,CUST-5480
ORD-100190,06-02-26,February,2026,Q1,LapBook Air,Electronics,54999,3,20,32999.4,131997.6,42.9,56626.97,South India,Mysuru,Online,New/Trial,0,CUST-5712
ORD-100191,02-04-26,April,2026,Q2,AirBuds Ultra,Electronics,5999,2,0,0,11998,43.5,5219.13,North India,Agra,Offline,Retail,0,CUST-5450
ORD-100192,18-01-26,January,2026,Q1,LapBook Air,Electronics,54999,5,0,0,274995,38.6,106148.07,West India,Nagpur,Online,SMB,0,CUST-7771
ORD-100193,12-02-26,February,2026,Q1,Office Chair,Furniture,8999,2,5,899.9,17098.1,39,6668.26,North India,Jaipur,Online,New/Trial,0,CUST-8793
ORD-100194,03-03-26,March,2026,Q1,Running Shoes Pro,Apparel,3499,1,15,524.85,2974.15,36.9,1097.46,West India,Ahmedabad,Online,Retail,0,CUST-1611
ORD-100195,23-01-26,January,2026,Q1,Hair Oil 500ml,FMCG,249,4,20,199.2,796.8,34.9,278.08,West India,Pune,Partner,Enterprise,0,CUST-5742
ORD-100196,05-01-26,January,2026,Q1,Galaxy Pro X1,Electronics,24999,3,5,3749.85,71247.15,47.7,33984.89,North India,Lucknow,Online,New/Trial,0,CUST-9092
ORD-100197,18-01-26,January,2026,Q1,Study Table,Furniture,5999,4,15,3599.4,20396.6,28.7,5853.82,South India,Chennai,Offline,Retail,0,CUST-6523
ORD-100198,07-02-26,February,2026,Q1,Sofa 3-Seater,Furniture,24999,4,20,19999.2,79996.8,33.1,26478.94,West India,Pune,Online,New/Trial,0,CUST-7567
ORD-100199,27-03-26,March,2026,Q1,LapBook Air,Electronics,54999,1,0,0,54999,32,17599.68,North India,Noida,Online,New/Trial,0,CUST-5374
ORD-100200,12-02-26,February,2026,Q1,Sports Backpack,Apparel,1599,2,0,0,3198,39.4,1260.01,South India,Mysuru,Online,Retail,0,CUST-3616
ORD-100201,21-02-26,February,2026,Q1,Study Table,Furniture,5999,3,0,0,17997,38,6838.86,East India,Patna,Offline,Retail,0,CUST-3188
ORD-100202,03-03-26,March,2026,Q1,TabMax 12,Electronics,32999,4,20,26399.2,105596.8,36,38014.85,South India,Mysuru,Online,Retail,0,CUST-4578
ORD-100203,08-04-26,April,2026,Q2,Formal Trousers,Apparel,1899,4,10,759.6,6836.4,40.3,2755.07,West India,Nagpur,Partner,SMB,0,CUST-2838
ORD-100204,08-01-26,January,2026,Q1,Bookshelf 5-Tier,Furniture,3499,3,20,2099.4,8397.6,35.5,2981.15,East India,Bhubaneswar,Offline,SMB,0,CUST-4365
ORD-100205,02-04-26,April,2026,Q2,Sofa 3-Seater,Furniture,24999,2,10,4999.8,44998.2,32.8,14759.41,South India,Mysuru,Online,SMB,0,CUST-8575
ORD-100206,28-03-26,March,2026,Q1,Sports Backpack,Apparel,1599,2,10,319.8,2878.2,23.9,687.89,West India,Surat,Online,Enterprise,0,CUST-2044
ORD-100207,11-03-26,March,2026,Q1,SmartWatch S5,Electronics,12999,3,5,1949.85,37047.15,26.7,9891.59,East India,Kolkata,Partner,Retail,0,CUST-7887
ORD-100208,17-02-26,February,2026,Q1,Face Wash 200ml,FMCG,299,5,0,0,1495,39,583.05,South India,Kochi,Online,Retail,0,CUST-3924
ORD-100209,10-03-26,March,2026,Q1,Face Wash 200ml,FMCG,299,1,0,0,299,34,101.66,South India,Coimbatore,Partner,New/Trial,0,CUST-7948
ORD-100210,10-03-26,March,2026,Q1,Face Wash 200ml,FMCG,299,2,15,89.7,508.3,41.9,212.98,West India,Pune,Online,SMB,0,CUST-7868
ORD-100211,20-03-26,March,2026,Q1,Galaxy Pro X1,Electronics,24999,5,15,18749.25,106245.75,40.3,42817.04,North India,Delhi,Online,Enterprise,0,CUST-1724
ORD-100212,21-02-26,February,2026,Q1,Sanitizer 500ml,FMCG,199,2,10,39.8,358.2,47.8,171.22,North India,Noida,Offline,New/Trial,0,CUST-6224
ORD-100213,15-03-26,March,2026,Q1,Wardrobe 4-Door,Furniture,18999,5,0,0,94995,32.8,31158.36,West India,Ahmedabad,Online,New/Trial,0,CUST-3869
ORD-100214,22-03-26,March,2026,Q1,Hair Oil 500ml,FMCG,249,4,20,199.2,796.8,35.6,283.66,South India,Bengaluru,Partner,New/Trial,0,CUST-7688
ORD-100215,20-01-26,January,2026,Q1,Sports Backpack,Apparel,1599,3,20,959.4,3837.6,40.4,1550.39,South India,Mysuru,Online,New/Trial,0,CUST-1944
ORD-100216,13-03-26,March,2026,Q1,Hair Oil 500ml,FMCG,249,3,0,0,747,30.6,228.58,East India,Ranchi,Online,Retail,0,CUST-8369
ORD-100217,17-02-26,February,2026,Q1,AirBuds Ultra,Electronics,5999,5,10,2999.5,26995.5,23,6208.97,South India,Chennai,Online,Retail,0,CUST-4555
ORD-100218,03-03-26,March,2026,Q1,Running Shoes Pro,Apparel,3499,2,0,0,6998,47,3289.06,West India,Ahmedabad,Online,New/Trial,0,CUST-8846
ORD-100219,01-02-26,February,2026,Q1,Wardrobe 4-Door,Furniture,18999,3,5,2849.85,54147.15,34.1,18464.18,West India,Surat,Partner,Retail,0,CUST-6053
ORD-100220,03-02-26,February,2026,Q1,Protein Powder 1kg,FMCG,1899,4,20,1519.2,6076.8,43.8,2661.64,South India,Kochi,Online,New/Trial,0,CUST-7073
ORD-100221,10-02-26,February,2026,Q1,Hair Oil 500ml,FMCG,249,3,10,74.7,672.3,46.3,311.27,North India,Jaipur,Online,SMB,0,CUST-7841
ORD-100222,07-02-26,February,2026,Q1,TabMax 12,Electronics,32999,4,10,13199.6,118796.4,39,46330.6,North India,Noida,Online,New/Trial,0,CUST-5216
ORD-100223,08-04-26,April,2026,Q2,Office Chair,Furniture,8999,3,0,0,26997,25.6,6911.23,East India,Guwahati,Online,Retail,0,CUST-4015
ORD-100224,11-03-26,March,2026,Q1,SmartWatch S5,Electronics,12999,1,5,649.95,12349.05,25.6,3161.36,South India,Bengaluru,Partner,Retail,0,CUST-2113
ORD-100225,01-04-26,April,2026,Q2,TabMax 12,Electronics,32999,5,5,8249.75,156745.25,39.1,61287.39,North India,Lucknow,Online,SMB,0,CUST-9719
ORD-100226,12-03-26,March,2026,Q1,Hair Oil 500ml,FMCG,249,3,0,0,747,35.1,262.2,North India,Lucknow,Offline,Retail,0,CUST-8054
ORD-100227,23-01-26,January,2026,Q1,LapBook Air,Electronics,54999,5,0,0,274995,43.2,118797.84,East India,Ranchi,Online,SMB,0,CUST-7502
ORD-100228,11-01-26,January,2026,Q1,Protein Powder 1kg,FMCG,1899,2,0,0,3798,39.8,1511.6,East India,Guwahati,Offline,New/Trial,0,CUST-1519
ORD-100229,12-01-26,January,2026,Q1,Face Wash 200ml,FMCG,299,2,0,0,598,35,209.3,South India,Mysuru,Online,Retail,0,CUST-6427
ORD-100230,14-03-26,March,2026,Q1,LapBook Air,Electronics,54999,5,5,13749.75,261245.25,29,75761.12,West India,Mumbai,Online,New/Trial,0,CUST-5593
ORD-100231,11-03-26,March,2026,Q1,Sofa 3-Seater,Furniture,24999,2,10,4999.8,44998.2,25.7,11564.54,West India,Pune,Partner,Retail,0,CUST-7525
ORD-100232,10-01-26,January,2026,Q1,Sports Backpack,Apparel,1599,5,0,0,7995,32,2558.4,North India,Noida,Offline,New/Trial,0,CUST-2284
ORD-100233,06-03-26,March,2026,Q1,Protein Powder 1kg,FMCG,1899,5,20,1899,7596,38,2886.48,North India,Agra,Online,SMB,0,CUST-6347
ORD-100234,04-01-26,January,2026,Q1,Winter Jacket,Apparel,4599,4,5,919.8,17476.2,26.8,4683.62,West India,Surat,Online,Retail,0,CUST-7227
ORD-100235,11-01-26,January,2026,Q1,Wardrobe 4-Door,Furniture,18999,2,5,1899.9,36098.1,40.5,14619.73,North India,Noida,Offline,SMB,0,CUST-7383
ORD-100236,10-02-26,February,2026,Q1,Protein Powder 1kg,FMCG,1899,3,0,0,5697,25.4,1447.04,North India,Delhi,Partner,Retail,0,CUST-8353
ORD-100237,13-03-26,March,2026,Q1,Bookshelf 5-Tier,Furniture,3499,1,10,349.9,3149.1,37.5,1180.91,South India,Bengaluru,Online,Retail,0,CUST-7311
ORD-100238,02-01-26,January,2026,Q1,Sports Backpack,Apparel,1599,2,10,319.8,2878.2,35.5,1021.76,South India,Bengaluru,Offline,Retail,0,CUST-3777
ORD-100239,18-01-26,January,2026,Q1,Winter Jacket,Apparel,4599,3,5,689.85,13107.15,29.8,3905.93,North India,Agra,Online,SMB,0,CUST-6916
ORD-100240,02-02-26,February,2026,Q1,Formal Trousers,Apparel,1899,1,0,0,1899,29.9,567.8,West India,Surat,Offline,SMB,0,CUST-6443
ORD-100241,21-03-26,March,2026,Q1,Face Wash 200ml,FMCG,299,5,0,0,1495,29.8,445.51,West India,Ahmedabad,Online,Retail,0,CUST-4290
ORD-100242,03-03-26,March,2026,Q1,Instant Noodles Pack,FMCG,120,4,10,48,432,42.3,182.74,North India,Agra,Partner,Retail,0,CUST-5592
ORD-100243,20-02-26,February,2026,Q1,Protein Powder 1kg,FMCG,1899,2,15,569.7,3228.3,42,1355.89,North India,Lucknow,Online,New/Trial,0,CUST-8563
ORD-100244,01-04-26,April,2026,Q2,Running Shoes Pro,Apparel,3499,4,15,2099.4,11896.6,35,4163.81,South India,Hyderabad,Offline,SMB,0,CUST-4965
ORD-100245,02-02-26,February,2026,Q1,TabMax 12,Electronics,32999,4,10,13199.6,118796.4,32.4,38490.03,West India,Surat,Online,New/Trial,0,CUST-7853
ORD-100246,11-03-26,March,2026,Q1,SmartWatch S5,Electronics,12999,5,15,9749.25,55245.75,45.8,25302.55,West India,Ahmedabad,Offline,New/Trial,0,CUST-5067
ORD-100247,26-03-26,March,2026,Q1,Protein Powder 1kg,FMCG,1899,4,20,1519.2,6076.8,30.6,1859.5,North India,Lucknow,Online,New/Trial,0,CUST-2735
ORD-100248,02-01-26,January,2026,Q1,LapBook Air,Electronics,54999,5,0,0,274995,33.6,92398.32,North India,Lucknow,Offline,Retail,0,CUST-9199
ORD-100249,20-01-26,January,2026,Q1,Protein Powder 1kg,FMCG,1899,1,0,0,1899,43.6,827.96,East India,Guwahati,Online,Retail,0,CUST-6707
ORD-100250,09-02-26,February,2026,Q1,Instant Noodles Pack,FMCG,120,1,5,6,114,40.8,46.51,South India,Chennai,Online,Retail,0,CUST-2100
ORD-100251,08-02-26,February,2026,Q1,SmartWatch S5,Electronics,12999,1,15,1949.85,11049.15,42.8,4729.04,West India,Mumbai,Online,Retail,0,CUST-4996
ORD-100252,08-03-26,March,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,2,20,519.6,2078.4,32.5,675.48,South India,Hyderabad,Offline,New/Trial,0,CUST-8080
ORD-100253,20-02-26,February,2026,Q1,Galaxy Pro X1,Electronics,24999,1,15,3749.85,21249.15,27.6,5864.77,West India,Pune,Online,Retail,0,CUST-2025
ORD-100254,15-03-26,March,2026,Q1,LapBook Air,Electronics,54999,4,0,0,219996,28.8,63358.85,West India,Nagpur,Online,Retail,0,CUST-9646
ORD-100255,23-03-26,March,2026,Q1,Instant Noodles Pack,FMCG,120,3,20,72,288,33.9,97.63,South India,Mysuru,Online,SMB,0,CUST-5873
ORD-100256,20-03-26,March,2026,Q1,Sofa 3-Seater,Furniture,24999,1,0,0,24999,31.7,7924.68,North India,Noida,Online,SMB,0,CUST-7364
ORD-100257,23-02-26,February,2026,Q1,Wardrobe 4-Door,Furniture,18999,5,15,14249.25,80745.75,45.9,37062.3,North India,Agra,Online,Retail,0,CUST-3838
ORD-100258,13-03-26,March,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,5,0,0,6495,44.5,2890.28,South India,Chennai,Online,New/Trial,1,CUST-8939
ORD-100259,18-01-26,January,2026,Q1,Running Shoes Pro,Apparel,3499,4,5,699.8,13296.2,40.5,5384.96,West India,Nagpur,Online,Retail,0,CUST-3740
ORD-100260,11-01-26,January,2026,Q1,Sofa 3-Seater,Furniture,24999,2,10,4999.8,44998.2,29.5,13274.47,North India,Jaipur,Online,Enterprise,0,CUST-9115
ORD-100261,12-03-26,March,2026,Q1,Study Table,Furniture,5999,3,10,1799.7,16197.3,43.4,7029.63,North India,Delhi,Online,Retail,0,CUST-8231
ORD-100262,11-03-26,March,2026,Q1,Running Shoes Pro,Apparel,3499,2,0,0,6998,44.7,3128.11,East India,Kolkata,Offline,Retail,0,CUST-5305
ORD-100263,14-02-26,February,2026,Q1,AirBuds Ultra,Electronics,5999,5,15,4499.25,25495.75,31.1,7929.18,South India,Bengaluru,Offline,SMB,0,CUST-8015
ORD-100264,22-01-26,January,2026,Q1,Wardrobe 4-Door,Furniture,18999,5,0,0,94995,35.8,34008.21,North India,Noida,Offline,New/Trial,0,CUST-3758
ORD-100265,11-02-26,February,2026,Q1,Sports Backpack,Apparel,1599,1,0,0,1599,47,751.53,North India,Gurugram,Partner,Retail,0,CUST-1971
ORD-100266,05-02-26,February,2026,Q1,TabMax 12,Electronics,32999,2,20,13199.6,52798.4,43.9,23178.5,West India,Pune,Online,Retail,0,CUST-3329
ORD-100267,15-03-26,March,2026,Q1,Winter Jacket,Apparel,4599,1,5,229.95,4369.05,35.4,1546.64,West India,Surat,Online,Retail,0,CUST-7046
ORD-100268,28-02-26,February,2026,Q1,Office Chair,Furniture,8999,1,15,1349.85,7649.15,47.3,3618.05,North India,Delhi,Partner,New/Trial,0,CUST-6869
ORD-100269,09-01-26,January,2026,Q1,Bookshelf 5-Tier,Furniture,3499,3,20,2099.4,8397.6,29.4,2468.89,South India,Kochi,Offline,Retail,0,CUST-3139
ORD-100270,14-03-26,March,2026,Q1,Office Chair,Furniture,8999,4,0,0,35996,25.2,9070.99,West India,Nashik,Offline,Enterprise,0,CUST-8230
ORD-100271,28-02-26,February,2026,Q1,Galaxy Pro X1,Electronics,24999,2,15,7499.7,42498.3,29.8,12664.49,East India,Guwahati,Online,Retail,0,CUST-5489
ORD-100272,12-01-26,January,2026,Q1,Protein Powder 1kg,FMCG,1899,1,5,94.95,1804.05,38.3,690.95,North India,Gurugram,Offline,Retail,0,CUST-4836
ORD-100273,24-02-26,February,2026,Q1,AirBuds Ultra,Electronics,5999,5,0,0,29995,35.5,10648.23,West India,Mumbai,Online,SMB,0,CUST-1132
ORD-100274,31-03-26,March,2026,Q1,Instant Noodles Pack,FMCG,120,2,5,12,228,24.3,55.4,West India,Surat,Offline,Retail,0,CUST-2690
ORD-100275,10-02-26,February,2026,Q1,Protein Powder 1kg,FMCG,1899,2,15,569.7,3228.3,47.8,1543.13,West India,Pune,Online,New/Trial,0,CUST-9691
ORD-100276,14-03-26,March,2026,Q1,Galaxy Pro X1,Electronics,24999,2,5,2499.9,47498.1,38,18049.28,West India,Pune,Online,Retail,0,CUST-4559
ORD-100277,12-01-26,January,2026,Q1,LapBook Air,Electronics,54999,4,0,0,219996,42.6,93718.3,North India,Delhi,Offline,Retail,0,CUST-2380
ORD-100278,01-02-26,February,2026,Q1,Bookshelf 5-Tier,Furniture,3499,1,20,699.8,2799.2,44,1231.65,West India,Nashik,Offline,New/Trial,0,CUST-4366
ORD-100279,08-03-26,March,2026,Q1,Wardrobe 4-Door,Furniture,18999,2,5,1899.9,36098.1,32,11551.39,South India,Coimbatore,Online,Retail,0,CUST-2163
ORD-100280,09-03-26,March,2026,Q1,Galaxy Pro X1,Electronics,24999,5,5,6249.75,118745.25,31.5,37404.75,East India,Patna,Online,New/Trial,0,CUST-8717
ORD-100281,09-04-26,April,2026,Q2,AirBuds Ultra,Electronics,5999,1,20,1199.8,4799.2,32.3,1550.14,North India,Delhi,Online,SMB,0,CUST-9209
ORD-100282,09-04-26,April,2026,Q2,Hair Oil 500ml,FMCG,249,5,0,0,1245,29.2,363.54,South India,Kochi,Online,Retail,0,CUST-9377
ORD-100283,27-01-26,January,2026,Q1,TabMax 12,Electronics,32999,1,0,0,32999,40.2,13265.6,South India,Kochi,Offline,New/Trial,0,CUST-4909
ORD-100284,08-01-26,January,2026,Q1,Formal Trousers,Apparel,1899,1,0,0,1899,39.3,746.31,North India,Agra,Online,Retail,0,CUST-3877
ORD-100285,16-01-26,January,2026,Q1,Galaxy Pro X1,Electronics,24999,3,10,7499.7,67497.3,35.4,23894.04,West India,Nashik,Online,Retail,0,CUST-5247
ORD-100286,22-01-26,January,2026,Q1,Protein Powder 1kg,FMCG,1899,1,20,379.8,1519.2,45.4,689.72,North India,Jaipur,Partner,Retail,0,CUST-8034
ORD-100287,04-02-26,February,2026,Q1,Study Table,Furniture,5999,4,5,1199.8,22796.2,35.3,8047.06,North India,Chandigarh,Partner,Retail,0,CUST-3734
ORD-100288,17-02-26,February,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,1,0,0,1299,41.3,536.49,North India,Delhi,Partner,Retail,0,CUST-1201
ORD-100289,01-02-26,February,2026,Q1,SmartWatch S5,Electronics,12999,1,10,1299.9,11699.1,42.9,5018.91,South India,Kochi,Partner,SMB,0,CUST-7870
ORD-100290,29-01-26,January,2026,Q1,Instant Noodles Pack,FMCG,120,5,0,0,600,25.1,150.6,North India,Chandigarh,Online,New/Trial,0,CUST-1862
ORD-100291,23-01-26,January,2026,Q1,Formal Trousers,Apparel,1899,4,20,1519.2,6076.8,29.3,1780.5,West India,Mumbai,Partner,SMB,0,CUST-6362
ORD-100292,12-01-26,January,2026,Q1,Bookshelf 5-Tier,Furniture,3499,3,15,1574.55,8922.45,38.2,3408.38,South India,Hyderabad,Online,Retail,0,CUST-9083
ORD-100293,09-04-26,April,2026,Q2,Running Shoes Pro,Apparel,3499,1,5,174.95,3324.05,22.6,751.24,West India,Nagpur,Offline,SMB,0,CUST-1157
ORD-100294,12-02-26,February,2026,Q1,Galaxy Pro X1,Electronics,24999,1,0,0,24999,35.8,8949.64,West India,Surat,Offline,Retail,0,CUST-9061
ORD-100295,08-01-26,January,2026,Q1,TabMax 12,Electronics,32999,5,5,8249.75,156745.25,40.2,63011.59,West India,Mumbai,Online,SMB,0,CUST-2391
ORD-100296,16-03-26,March,2026,Q1,LapBook Air,Electronics,54999,5,0,0,274995,33.3,91573.34,South India,Coimbatore,Offline,SMB,1,CUST-4879
ORD-100297,07-02-26,February,2026,Q1,Winter Jacket,Apparel,4599,3,5,689.85,13107.15,29.1,3814.18,West India,Surat,Offline,Retail,0,CUST-4321
ORD-100298,18-01-26,January,2026,Q1,Sofa 3-Seater,Furniture,24999,4,0,0,99996,35.9,35898.56,North India,Delhi,Online,Retail,1,CUST-4401
ORD-100299,27-02-26,February,2026,Q1,Sports Backpack,Apparel,1599,3,20,959.4,3837.6,40.3,1546.55,South India,Bengaluru,Online,New/Trial,0,CUST-4522
ORD-100300,11-02-26,February,2026,Q1,TabMax 12,Electronics,32999,1,15,4949.85,28049.15,29.8,8358.65,North India,Noida,Partner,Retail,0,CUST-3848
ORD-100301,04-01-26,January,2026,Q1,Face Wash 200ml,FMCG,299,4,0,0,1196,42.9,513.08,West India,Nagpur,Offline,SMB,0,CUST-1195
ORD-100302,08-01-26,January,2026,Q1,Formal Trousers,Apparel,1899,1,10,189.9,1709.1,37.2,635.79,North India,Jaipur,Online,Retail,0,CUST-2228
ORD-100303,03-01-26,January,2026,Q1,AirBuds Ultra,Electronics,5999,3,0,0,17997,23.1,4157.31,North India,Chandigarh,Online,SMB,0,CUST-3752
ORD-100304,15-03-26,March,2026,Q1,Hair Oil 500ml,FMCG,249,4,0,0,996,31.2,310.75,West India,Surat,Online,Retail,0,CUST-5505
ORD-100305,05-02-26,February,2026,Q1,Sanitizer 500ml,FMCG,199,3,5,29.85,567.15,32.7,185.46,West India,Mumbai,Offline,Retail,0,CUST-1999
ORD-100306,12-01-26,January,2026,Q1,Winter Jacket,Apparel,4599,5,0,0,22995,38.4,8830.08,South India,Kochi,Online,New/Trial,0,CUST-1319
ORD-100307,18-02-26,February,2026,Q1,Protein Powder 1kg,FMCG,1899,3,5,284.85,5412.15,29,1569.52,South India,Kochi,Online,Retail,0,CUST-4588
ORD-100308,04-01-26,January,2026,Q1,Winter Jacket,Apparel,4599,2,0,0,9198,24.6,2262.71,North India,Agra,Online,New/Trial,0,CUST-5366
ORD-100309,10-03-26,March,2026,Q1,SmartWatch S5,Electronics,12999,4,0,0,51996,46.3,24074.15,West India,Pune,Offline,New/Trial,1,CUST-3846
ORD-100310,23-01-26,January,2026,Q1,Formal Trousers,Apparel,1899,1,15,284.85,1614.15,40.2,648.89,South India,Coimbatore,Offline,New/Trial,0,CUST-3328
ORD-100311,14-03-26,March,2026,Q1,Running Shoes Pro,Apparel,3499,1,0,0,3499,23.5,822.26,West India,Surat,Online,SMB,0,CUST-1326
ORD-100312,09-03-26,March,2026,Q1,Office Chair,Furniture,8999,2,20,3599.6,14398.4,44,6335.3,North India,Lucknow,Online,SMB,0,CUST-1359
ORD-100313,19-01-26,January,2026,Q1,Sofa 3-Seater,Furniture,24999,3,0,0,74997,31.7,23774.05,West India,Pune,Offline,New/Trial,0,CUST-7481
ORD-100314,17-03-26,March,2026,Q1,LapBook Air,Electronics,54999,4,20,43999.2,175996.8,38.6,67934.76,North India,Gurugram,Online,SMB,0,CUST-6198
ORD-100315,23-01-26,January,2026,Q1,Bookshelf 5-Tier,Furniture,3499,5,20,3499,13996,26.6,3722.94,West India,Nagpur,Offline,SMB,0,CUST-5825
ORD-100316,17-01-26,January,2026,Q1,Cotton Slim Fit Shirt,Apparel,1299,5,0,0,6495,26.7,1734.16,West India,Nashik,Partner,Retail,0,CUST-4619
ORD-100317,23-03-26,March,2026,Q1,Sofa 3-Seater,Furniture,24999,2,0,0,49998,47.5,23749.05,North India,Agra,Online,Retail,0,CUST-2453
ORD-100318,01-04-26,April,2026,Q2,Instant Noodles Pack,FMCG,120,3,0,0,360,42.5,153,South India,Hyderabad,Online,Retail,0,CUST-1788
ORD-100319,19-02-26,February,2026,Q1,Sanitizer 500ml,FMCG,199,4,0,0,796,36.2,288.15,West India,Pune,Partner,Retail,0,CUST-8855
